,Facility Id,FRS Id,Facility Name,City,State,Primary NAICS Code,Reporting Year,Industry Type (subparts),Industry Type (sectors),Unit Name,Unit Type,Unit Reporting Method,Unit Maximum Rated Heat Input Capacity (mmBTU/hr),Unit CO2 emissions (non-biogenic) ,Unit Methane (CH4) emissions ,Unit Nitrous Oxide (N2O) emissions ,Unit Biogenic CO2 emissions (metric tons),City2,Zip Code,Address,County,Latitude,Longitude,Cement Production,Industry Type (subparts)2,Industry Type (sectors)2
716,1006395,110000483487.0,SAN FRANCISCO REFINERY AT RODEO,RODEO,CA,324110,2019,"C,MM,P,Y","Chemicals, Petroleum Product Suppliers, Refineries",GP-U233 Heaters (U233 RFG),OCS (Other combustion source),Tier1/2/3,240.0,542509.6,730.75,1742.108,0.0,RODEO,94572,1380 SAN PABLO AVENUE,CONTRA COSTA COUNTY,38.0436,-122.2532,,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries"
717,1006395,110000483487.0,SAN FRANCISCO REFINERY AT RODEO,RODEO,CA,324110,2019,"C,MM,P,Y","Chemicals, Petroleum Product Suppliers, Refineries",GP-ULSD Heaters (Merichem Fuel Gas),OCS (Other combustion source),Tier1/2/3,82.1,33806.2,44.5,106.386,0.0,RODEO,94572,1380 SAN PABLO AVENUE,CONTRA COSTA COUNTY,38.0436,-122.2532,,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries"
718,1006395,110000483487.0,SAN FRANCISCO REFINERY AT RODEO,RODEO,CA,324110,2019,"C,MM,P,Y","Chemicals, Petroleum Product Suppliers, Refineries",RFG B (U246 B801 A & B Heaters),F (Furnace),Tier1/2/3,85.0,28166.2,39.75,95.062,0.0,RODEO,94572,1380 SAN PABLO AVENUE,CONTRA COSTA COUNTY,38.0436,-122.2532,,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries"
719,1006395,110000483487.0,SAN FRANCISCO REFINERY AT RODEO,RODEO,CA,324110,2019,"C,MM,P,Y","Chemicals, Petroleum Product Suppliers, Refineries",SPP A (SPP RFG),"CCCT (CC (Turbine, combined cycle))",Tier1/2/3,291.0,110519.7,155.75,371.01,0.0,RODEO,94572,1380 SAN PABLO AVENUE,CONTRA COSTA COUNTY,38.0436,-122.2532,,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries"
720,1006395,110000483487.0,SAN FRANCISCO REFINERY AT RODEO,RODEO,CA,324110,2019,"C,MM,P,Y","Chemicals, Petroleum Product Suppliers, Refineries",SPP B (SPP RFG),"CCCT (CC (Turbine, combined cycle))",Tier1/2/3,291.0,104608.8,147.5,351.64,0.0,RODEO,94572,1380 SAN PABLO AVENUE,CONTRA COSTA COUNTY,38.0436,-122.2532,,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries"
721,1006395,110000483487.0,SAN FRANCISCO REFINERY AT RODEO,RODEO,CA,324110,2019,"C,MM,P,Y","Chemicals, Petroleum Product Suppliers, Refineries",SPP C (SPP RFG),"CCCT (CC (Turbine, combined cycle))",Tier1/2/3,291.0,104384.5,147.0,350.448,0.0,RODEO,94572,1380 SAN PABLO AVENUE,CONTRA COSTA COUNTY,38.0436,-122.2532,,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries"
722,1000033,110028036033.0,San Gabriel Cogeneration Facility,Pomona,CA,221112,2019,C,Power Plants,GT-1,"SCCT (CT (Turbine, simple cycle combustion))",Tier1/2/3,409.9,0.0,0.0,0.0,0.0,Pomona,91768,1507 Mount Vernon Ave.,LOS ANGELES COUNTY,34.05845,-117.775114,,C,Power Plants
723,1002565,110000481684.0,SAN JOAQUIN REFINING CO INC,BAKERSFIELD,CA,324110,2019,"C,MM,P,Y","Chemicals, Petroleum Product Suppliers, Refineries",GP-Natural Gas Combustion,OCS (Other combustion source),Tier1/2/3,52.2,48689.1,23.0,27.416,0.0,BAKERSFIELD,93308,3500 SHELL STREET,KERN COUNTY,35.39511,-119.04652,,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries"
724,1002565,110000481684.0,SAN JOAQUIN REFINING CO INC,BAKERSFIELD,CA,324110,2019,"C,MM,P,Y","Chemicals, Petroleum Product Suppliers, Refineries",GP-Refinery Fuel Gas,OCS (Other combustion source),Tier1/2/3,17.0,5573.4,9.25,22.052,0.0,BAKERSFIELD,93308,3500 SHELL STREET,KERN COUNTY,35.39511,-119.04652,,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries"
725,1002565,110000481684.0,SAN JOAQUIN REFINING CO INC,BAKERSFIELD,CA,324110,2019,"C,MM,P,Y","Chemicals, Petroleum Product Suppliers, Refineries",H-1 Heater OFG,PRH (Process Heater),Tier1/2/3,16.5,2165.4,0.0,0.0,0.0,BAKERSFIELD,93308,3500 SHELL STREET,KERN COUNTY,35.39511,-119.04652,,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries"
726,1002565,110000481684.0,SAN JOAQUIN REFINING CO INC,BAKERSFIELD,CA,324110,2019,"C,MM,P,Y","Chemicals, Petroleum Product Suppliers, Refineries",H-602 Vacuum Gas,PRH (Process Heater),Tier1/2/3,8.0,4.4,0.0,0.0,0.0,BAKERSFIELD,93308,3500 SHELL STREET,KERN COUNTY,35.39511,-119.04652,,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries"
727,1002565,110000481684.0,SAN JOAQUIN REFINING CO INC,BAKERSFIELD,CA,324110,2019,"C,MM,P,Y","Chemicals, Petroleum Product Suppliers, Refineries",Unit 4 Standby Boiler,"OB (Boiler, other)",Tier1/2/3,12.6,84.8,0.0,0.0,0.0,BAKERSFIELD,93308,3500 SHELL STREET,KERN COUNTY,35.39511,-119.04652,,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries"
728,1002565,110000481684.0,SAN JOAQUIN REFINING CO INC,BAKERSFIELD,CA,324110,2019,"C,MM,P,Y","Chemicals, Petroleum Product Suppliers, Refineries",VH-4 Vacuum Gas,PRH (Process Heater),Tier1/2/3,27.0,206.7,0.0,0.0,0.0,BAKERSFIELD,93308,3500 SHELL STREET,KERN COUNTY,35.39511,-119.04652,,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries"
729,1002565,110000481684.0,SAN JOAQUIN REFINING CO INC,BAKERSFIELD,CA,324110,2019,"C,MM,P,Y","Chemicals, Petroleum Product Suppliers, Refineries",Wicks Boiler Natural Gas,"OB (Boiler, other)",Tier1/2/3,31.25,3285.2,1.5,1.788,0.0,BAKERSFIELD,93308,3500 SHELL STREET,KERN COUNTY,35.39511,-119.04652,,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries"
730,1002565,110000481684.0,SAN JOAQUIN REFINING CO INC,BAKERSFIELD,CA,324110,2019,"C,MM,P,Y","Chemicals, Petroleum Product Suppliers, Refineries",Wicks Oilfield Gas,"OB (Boiler, other)",Tier1/2/3,31.25,5251.2,0.0,0.0,0.0,BAKERSFIELD,93308,3500 SHELL STREET,KERN COUNTY,35.39511,-119.04652,,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries"
731,1002565,110000481684.0,SAN JOAQUIN REFINING CO INC,BAKERSFIELD,CA,324110,2019,"C,MM,P,Y","Chemicals, Petroleum Product Suppliers, Refineries",Zeeco Thermal Oxidizer Tailgas,"TODF (Thermal oxidizer, direct fired, no heat recovery)",Tier1/2/3,0.8,5.2,0.0,0.0,0.0,BAKERSFIELD,93308,3500 SHELL STREET,KERN COUNTY,35.39511,-119.04652,,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries"
732,1012097,,San Jose/Santa Clara Regional Wastewater Facility,San Jose,CA,221320,2019,C,Other,GP-1,OCS (Other combustion source),Tier1/2/3,21.9,2016.2,17.5,39.932,10781.0,San Jose,95134,700 Los Esteros Road,SANTA CLARA COUNTY,37.43251,-121.952738,,C,Other
733,1012097,,San Jose/Santa Clara Regional Wastewater Facility,San Jose,CA,221320,2019,C,Other,GP-2,OCS (Other combustion source),Tier1/2/3,33.0,17199.7,19.25,36.058,7226.0,San Jose,95134,700 Los Esteros Road,SANTA CLARA COUNTY,37.43251,-121.952738,,C,Other
734,1012097,,San Jose/Santa Clara Regional Wastewater Facility,San Jose,CA,221320,2019,C,Other,GP-3,OCS (Other combustion source),Tier1/2/3,12.5,2567.7,1.25,1.49,0.0,San Jose,95134,700 Los Esteros Road,SANTA CLARA COUNTY,37.43251,-121.952738,,C,Other
735,1004438,110043794061.0,Santa Clara Cogen,Santa Clara,CA,221112,2019,C,Power Plants,CT1,"SCCT (CT (Turbine, simple cycle combustion))",Tier1/2/3,55.1,20120.0,9.5,11.324,0.0,Santa Clara,95050,524 Robert Avenue,SANTA CLARA COUNTY,37.36465,-121.94463,,C,Power Plants
736,1004438,110043794061.0,Santa Clara Cogen,Santa Clara,CA,221112,2019,C,Power Plants,CT2,"SCCT (CT (Turbine, simple cycle combustion))",Tier1/2/3,55.1,19758.7,9.25,11.026,0.0,Santa Clara,95050,524 Robert Avenue,SANTA CLARA COUNTY,37.36465,-121.94463,,C,Power Plants
737,1004882,110043808261.0,SANTA MARIA REGIONAL LANDFILL,SANTA MARIA,CA,562212,2019,"C,HH",Waste,Office Comfort Heating,CH (Comfort heater),Tier1/2/3,0.162,6.7,0.0,0.0,0.0,SANTA MARIA,93454,2065 EAST MAIN STREET,SANTA BARBARA COUNTY,34.952597,-120.384126,,"C,HH",Waste
738,1004882,110043808261.0,SANTA MARIA REGIONAL LANDFILL,SANTA MARIA,CA,562212,2019,"C,HH",Waste,Truck Steamer,"HWH (Heater, hot water)",Tier1/2/3,0.3,8.5,0.0,0.0,0.0,SANTA MARIA,93454,2065 EAST MAIN STREET,SANTA BARBARA COUNTY,34.952597,-120.384126,,"C,HH",Waste
739,1002230,110002145786.0,SAPUTO CHEESE USA INC,TULARE,CA,311513,2019,C,Other,GP-Paige,OCS (Other combustion source),Tier1/2/3,99.0,68380.4,32.25,38.442,0.0,TULARE,93274,800 EAST PAIGE AVENUE,TULARE COUNTY,36.1821,-119.33512,,C,Other
740,1001129,110000520614.0,SCA Cogen II,SACRAMENTO,CA,221112,2019,"C,D",Power Plants,1A,Electricity Generator,"Tier4, Alt-P75 or P75",,160962.6,74.5,89.4,0.0,SACRAMENTO,95826,5000 83rd St,Sacramento,38.5306,-121.399,,"C,D",Power Plants
741,1001129,110000520614.0,SCA Cogen II,SACRAMENTO,CA,221112,2019,"C,D",Power Plants,1B,Electricity Generator,"Tier4, Alt-P75 or P75",,161335.7,74.75,89.4,0.0,SACRAMENTO,95826,5000 83rd St,Sacramento,38.5306,-121.399,,"C,D",Power Plants
742,1001129,110000520614.0,SCA Cogen II,SACRAMENTO,CA,221112,2019,"C,D",Power Plants,1C,Electricity Generator,"Tier4, Alt-P75 or P75",,15717.9,7.25,8.94,0.0,SACRAMENTO,95826,5000 83rd St,Sacramento,38.5306,-121.399,,"C,D",Power Plants
743,1001129,110000520614.0,SCA Cogen II,SACRAMENTO,CA,221112,2019,"C,D",Power Plants,GP-1,OCS (Other combustion source),Tier1/2/3,0.199,92.5,0.0,0.0,0.0,SACRAMENTO,95826,5000 83rd St,Sacramento,38.5306,-121.399,,"C,D",Power Plants
744,1001129,110000520614.0,SCA Cogen II,SACRAMENTO,CA,221112,2019,"C,D",Power Plants,U3,"OB (Boiler, other)",Tier1/2/3,108.7,3973.4,1.75,2.086,0.0,SACRAMENTO,95826,5000 83rd St,Sacramento,38.5306,-121.399,,"C,D",Power Plants
745,1001129,110000520614.0,SCA Cogen II,SACRAMENTO,CA,221112,2019,"C,D",Power Plants,U4,"OB (Boiler, other)",Tier1/2/3,108.7,4545.5,2.25,2.682,0.0,SACRAMENTO,95826,5000 83rd St,Sacramento,38.5306,-121.399,,"C,D",Power Plants
746,1001456,110000914734.0,Scattergood Generating Station,PLAYA DEL REY,CA,221112,2019,D,Power Plants,1,Electricity Generator,"Tier4, Alt-P75 or P75",,33402.8,15.75,17.88,0.0,PLAYA DEL REY,90293,12700 VISTA DEL MAR,Los Angeles,33.9175,-118.4258,,D,Power Plants
747,1001456,110000914734.0,Scattergood Generating Station,PLAYA DEL REY,CA,221112,2019,D,Power Plants,2,Electricity Generator,"Tier4, Alt-P75 or P75",,60324.5,28.5,32.78,0.0,PLAYA DEL REY,90293,12700 VISTA DEL MAR,Los Angeles,33.9175,-118.4258,,D,Power Plants
748,1001456,110000914734.0,Scattergood Generating Station,PLAYA DEL REY,CA,221112,2019,D,Power Plants,4,Electricity Generator,"Tier4, Alt-P75 or P75",,381551.0,180.0,217.54,0.0,PLAYA DEL REY,90293,12700 VISTA DEL MAR,Los Angeles,33.9175,-118.4258,,D,Power Plants
749,1001456,110000914734.0,Scattergood Generating Station,PLAYA DEL REY,CA,221112,2019,D,Power Plants,6,Electricity Generator,"Tier4, Alt-P75 or P75",,29390.5,14.0,17.88,0.0,PLAYA DEL REY,90293,12700 VISTA DEL MAR,Los Angeles,33.9175,-118.4258,,D,Power Plants
750,1001456,110000914734.0,Scattergood Generating Station,PLAYA DEL REY,CA,221112,2019,D,Power Plants,7,Electricity Generator,"Tier4, Alt-P75 or P75",,22894.5,10.75,11.92,0.0,PLAYA DEL REY,90293,12700 VISTA DEL MAR,Los Angeles,33.9175,-118.4258,,D,Power Plants
751,1011475,,Schlosser Forge Company,Rancho Cucamonga,CA,332112,2019,C,Other,GP-1,OCS (Other combustion source),Tier1/2/3,6.6,28294.7,13.25,15.794,0.0,Rancho Cucamonga,91730,11711 Arrow Route,SAN BERNARDINO COUNTY,34.09908,-117.54933,,C,Other
752,1005308,110000481933.0,Searles Valley Minerals,Trona,CA,212391,2019,C,Other,Boiler 22,"OB (Boiler, other)",Tier1/2/3,418.0,16810.3,8.0,9.536,0.0,Trona,93562,13200 Main Street,SAN BERNARDINO COUNTY,35.7633,-117.3803,,C,Other
753,1005308,110000481933.0,Searles Valley Minerals,Trona,CA,212391,2019,C,Other,Boiler 25 - CEMS,"PCT (Pulverized coal, tangentially-fired)","Tier4, Alt-P75 or P75",,624783.9,1660.75,2877.786,0.0,Trona,93562,13200 Main Street,SAN BERNARDINO COUNTY,35.7633,-117.3803,,C,Other
754,1005308,110000481933.0,Searles Valley Minerals,Trona,CA,212391,2019,C,Other,Boiler 26 - CEMS,"PCT (Pulverized coal, tangentially-fired)","Tier4, Alt-P75 or P75",,644268.7,1697.0,2940.068,0.0,Trona,93562,13200 Main Street,SAN BERNARDINO COUNTY,35.7633,-117.3803,,C,Other
755,1005308,110000481933.0,Searles Valley Minerals,Trona,CA,212391,2019,C,Other,GP-Natural Gas,OCS (Other combustion source),Tier1/2/3,126.58,49377.8,23.25,27.714,0.0,Trona,93562,13200 Main Street,SAN BERNARDINO COUNTY,35.7633,-117.3803,,C,Other
756,1004262,110001176575.0,SENSIENT NATURAL INGREDIENTS LLC,LIVINGSTON,CA,311423,2019,C,Other,GP-Device ID #1,OCS (Other combustion source),Tier1/2/3,70.0,46274.1,21.75,25.926,0.0,LIVINGSTON,95334,9984 WEST WALNUT AVENUE,MERCED COUNTY,37.389912,-120.66745,,C,Other
757,1004262,110001176575.0,SENSIENT NATURAL INGREDIENTS LLC,LIVINGSTON,CA,311423,2019,C,Other,GP-Propane Deliveries,OCS (Other combustion source),Tier1/2/3,0.166,4.5,0.0,0.0,0.0,LIVINGSTON,95334,9984 WEST WALNUT AVENUE,MERCED COUNTY,37.389912,-120.66745,,C,Other
758,1010962,,Sentinel Energy Center,N. Palm Springs,CA,221112,2019,D,Power Plants,1,Electricity Generator,"Tier4, Alt-P75 or P75",,36370.1,17.0,20.86,0.0,N. Palm Springs,92258,15775 Melissa Ln,RIVERSIDE COUNTY,33.934167,-116.571388,,D,Power Plants
759,1010962,,Sentinel Energy Center,N. Palm Springs,CA,221112,2019,D,Power Plants,2,Electricity Generator,"Tier4, Alt-P75 or P75",,41204.1,19.0,23.84,0.0,N. Palm Springs,92258,15775 Melissa Ln,RIVERSIDE COUNTY,33.934167,-116.571388,,D,Power Plants
760,1010962,,Sentinel Energy Center,N. Palm Springs,CA,221112,2019,D,Power Plants,3,Electricity Generator,"Tier4, Alt-P75 or P75",,39891.0,18.5,20.86,0.0,N. Palm Springs,92258,15775 Melissa Ln,RIVERSIDE COUNTY,33.934167,-116.571388,,D,Power Plants
761,1010962,,Sentinel Energy Center,N. Palm Springs,CA,221112,2019,D,Power Plants,4,Electricity Generator,"Tier4, Alt-P75 or P75",,35647.6,16.5,20.86,0.0,N. Palm Springs,92258,15775 Melissa Ln,RIVERSIDE COUNTY,33.934167,-116.571388,,D,Power Plants
762,1010962,,Sentinel Energy Center,N. Palm Springs,CA,221112,2019,D,Power Plants,5,Electricity Generator,"Tier4, Alt-P75 or P75",,35099.2,16.25,20.86,0.0,N. Palm Springs,92258,15775 Melissa Ln,RIVERSIDE COUNTY,33.934167,-116.571388,,D,Power Plants
763,1010962,,Sentinel Energy Center,N. Palm Springs,CA,221112,2019,D,Power Plants,6,Electricity Generator,"Tier4, Alt-P75 or P75",,39208.0,18.25,20.86,0.0,N. Palm Springs,92258,15775 Melissa Ln,RIVERSIDE COUNTY,33.934167,-116.571388,,D,Power Plants
764,1010962,,Sentinel Energy Center,N. Palm Springs,CA,221112,2019,D,Power Plants,7,Electricity Generator,"Tier4, Alt-P75 or P75",,41460.4,19.25,23.84,0.0,N. Palm Springs,92258,15775 Melissa Ln,RIVERSIDE COUNTY,33.934167,-116.571388,,D,Power Plants
765,1010962,,Sentinel Energy Center,N. Palm Springs,CA,221112,2019,D,Power Plants,8,Electricity Generator,"Tier4, Alt-P75 or P75",,36952.7,17.0,20.86,0.0,N. Palm Springs,92258,15775 Melissa Ln,RIVERSIDE COUNTY,33.934167,-116.571388,,D,Power Plants
766,1011384,,Shultz Steel Company,South Gate,CA,331221,2019,C,Metals,GP-AOB_Gas_Meter,OCS (Other combustion source),Tier1/2/3,5.9,65.2,0.0,0.0,0.0,South Gate,90280,5321 Firestone Blvd.,LOS ANGELES COUNTY,33.951482,-118.174885,,C,Metals
767,1011384,,Shultz Steel Company,South Gate,CA,331221,2019,C,Metals,GP-BOB&GOB_Gas_Meter,OCS (Other combustion source),Tier1/2/3,0.2,17.1,0.0,0.0,0.0,South Gate,90280,5321 Firestone Blvd.,LOS ANGELES COUNTY,33.951482,-118.174885,,C,Metals
768,1011384,,Shultz Steel Company,South Gate,CA,331221,2019,C,Metals,GP-EOB-Gas_Meter,OCS (Other combustion source),Tier1/2/3,0.2,21.9,0.0,0.0,0.0,South Gate,90280,5321 Firestone Blvd.,LOS ANGELES COUNTY,33.951482,-118.174885,,C,Metals
769,1011384,,Shultz Steel Company,South Gate,CA,331221,2019,C,Metals,GP-FOB-Gas_Meter,OCS (Other combustion source),Tier1/2/3,32.0,25526.6,12.0,14.304,0.0,South Gate,90280,5321 Firestone Blvd.,LOS ANGELES COUNTY,33.951482,-118.174885,,C,Metals
770,1011384,,Shultz Steel Company,South Gate,CA,331221,2019,C,Metals,GP-HOB-Gas_Meter,OCS (Other combustion source),Tier1/2/3,0.2,0.1,0.0,0.0,0.0,South Gate,90280,5321 Firestone Blvd.,LOS ANGELES COUNTY,33.951482,-118.174885,,C,Metals
771,1011384,,Shultz Steel Company,South Gate,CA,331221,2019,C,Metals,GP-ROB_Gas_Meter,OCS (Other combustion source),Tier1/2/3,12.0,3709.9,1.75,2.086,0.0,South Gate,90280,5321 Firestone Blvd.,LOS ANGELES COUNTY,33.951482,-118.174885,,C,Metals
772,1007816,110002797689.0,SIMI VALLEY LANDFILL & RECYCLING CENTER,SIMI VALLEY,CA,562212,2019,"C,HH",Waste,PRESWSHR001,CH (Comfort heater),Tier1/2/3,0.3,194.4,0.25,0.596,0.0,SIMI VALLEY,93065,2801 NORTH MADERA ROAD,VENTURA COUNTY,34.28581,-118.791555,,"C,HH",Waste
773,1002317,110000478974.0,SOLAR TURBINES INCORPORATED,SAN DIEGO,CA,333611,2019,C,Other,GP-all units,OCS (Other combustion source),Tier1/2/3,191.0,40867.8,20.5,27.416,0.0,SAN DIEGO,92123,4200 RUFFIN ROAD,SAN DIEGO COUNTY,32.81903,-117.1261,,C,Other
774,1004123,110043807681.0,SONOMA COUNTY CENTRAL DISPOSAL SITE,PETALUMA,CA,562212,2019,"C,HH",Waste,GP-Phase I & II (9 IC Engines),,Tier1/2/3,10.5,0.0,26.0,60.792,16846.0,PETALUMA,94952,500 MECHAM ROAD,SONOMA COUNTY,38.297175,-122.741432,,"C,HH",Waste
775,1003340,110043796602.0,Southeast Resource Recovery Facility (SERRF),LONG BEACH,CA,562213,2019,C,Waste,Unit 1,MWC (Municipal waste combustor),"Tier4, Alt-P75 or P75",,41774.01,996.75,1558.54,71959.0,LONG BEACH,90802,120 PIER S. AVE,LOS ANGELES COUNTY,33.758239,-118.240812,,C,Waste
776,1003340,110043796602.0,Southeast Resource Recovery Facility (SERRF),LONG BEACH,CA,562213,2019,C,Waste,Unit 2,MWC (Municipal waste combustor),"Tier4, Alt-P75 or P75",,45156.99,1095.5,1712.904,76663.0,LONG BEACH,90802,120 PIER S. AVE,LOS ANGELES COUNTY,33.758239,-118.240812,,C,Waste
777,1003340,110043796602.0,Southeast Resource Recovery Facility (SERRF),LONG BEACH,CA,562213,2019,C,Waste,Unit 3,MWC (Municipal waste combustor),"Tier4, Alt-P75 or P75",,43623.04,1037.75,1622.61,78149.0,LONG BEACH,90802,120 PIER S. AVE,LOS ANGELES COUNTY,33.758239,-118.240812,,C,Waste
778,1004779,110043813665.0,Southern California Gas Blythe Facility,Blythe,CA,486210,2019,"C,W",Petroleum and Natural Gas Systems,GP-1_Blythe,OCS (Other combustion source),Tier1/2/3,29.0,35372.5,16.75,19.966,0.0,Blythe,92225,13100 West 14th Avenue,RIVERSIDE COUNTY,33.60344,-114.64339,,"C,W-NGTC",Petroleum and Natural Gas Systems
779,1004779,110043813665.0,Southern California Gas Blythe Facility,Blythe,CA,486210,2019,"C,W",Petroleum and Natural Gas Systems,GP-2_Blythe,OCS (Other combustion source),Tier1/2/3,3.0,2451.4,1.25,1.49,0.0,Blythe,92225,13100 West 14th Avenue,RIVERSIDE COUNTY,33.60344,-114.64339,,"C,W-NGTC",Petroleum and Natural Gas Systems
780,1004779,110043813665.0,Southern California Gas Blythe Facility,Blythe,CA,486210,2019,"C,W",Petroleum and Natural Gas Systems,GP-3_Blythe,OCS (Other combustion source),Tier1/2/3,1.2,33.0,0.0,0.0,0.0,Blythe,92225,13100 West 14th Avenue,RIVERSIDE COUNTY,33.60344,-114.64339,,"C,W-NGTC",Petroleum and Natural Gas Systems
781,1010581,,Southern California Gas Co Wheeler Ridge station,Mettler,CA,486210,2019,"C,W",Petroleum and Natural Gas Systems,GP-1_Wheeler Ridge,OCS (Other combustion source),Tier1/2/3,47.65,21501.6,10.25,12.218,0.0,Mettler,93313,9530 Highway 166,KERN COUNTY,35.059251,-119.02406,,"C,W-NGTC",Petroleum and Natural Gas Systems
782,1004940,110001158238.0,Southern California Gas Company - Aliso Canyon,Northridge,CA,486210,2019,"C,W",Petroleum and Natural Gas Systems,GP-1_Aliso Canyon,OCS (Other combustion source),Tier1/2/3,15.4,4123.2,2.0,2.384,0.0,Northridge,91326,12801 Tampa Avenue,LOS ANGELES COUNTY,34.307569,-118.551235,,"C,W-UNSTG",Petroleum and Natural Gas Systems
783,1004940,110001158238.0,Southern California Gas Company - Aliso Canyon,Northridge,CA,486210,2019,"C,W",Petroleum and Natural Gas Systems,GP-3_Aliso Canyon,OCS (Other combustion source),Tier1/2/3,6.3,1810.2,0.75,0.894,0.0,Northridge,91326,12801 Tampa Avenue,LOS ANGELES COUNTY,34.307569,-118.551235,,"C,W-UNSTG",Petroleum and Natural Gas Systems
784,1004940,110001158238.0,Southern California Gas Company - Aliso Canyon,Northridge,CA,486210,2019,"C,W",Petroleum and Natural Gas Systems,GP-4_Aliso Canyon,OCS (Other combustion source),Tier1/2/3,6.5,645.6,0.25,0.298,0.0,Northridge,91326,12801 Tampa Avenue,LOS ANGELES COUNTY,34.307569,-118.551235,,"C,W-UNSTG",Petroleum and Natural Gas Systems
785,1004940,110001158238.0,Southern California Gas Company - Aliso Canyon,Northridge,CA,486210,2019,"C,W",Petroleum and Natural Gas Systems,GP-5_Aliso Canyon,OCS (Other combustion source),Tier1/2/3,0.0,44.3,0.0,0.0,0.0,Northridge,91326,12801 Tampa Avenue,LOS ANGELES COUNTY,34.307569,-118.551235,,"C,W-UNSTG",Petroleum and Natural Gas Systems
786,1005063,110001185422.0,Southern California Gas Company - Honor Rancho,VALENCIA,CA,486210,2019,"C,W",Petroleum and Natural Gas Systems,GP-1_Honor Rancho,OCS (Other combustion source),Tier1/2/3,42.3,27317.8,12.75,15.198,0.0,VALENCIA,91355,25205 WEST RYE CANYON ROAD,LOS ANGELES COUNTY,34.43993,-118.57646,,"C,W-UNSTG",Petroleum and Natural Gas Systems
787,1005063,110001185422.0,Southern California Gas Company - Honor Rancho,VALENCIA,CA,486210,2019,"C,W",Petroleum and Natural Gas Systems,GP-2_Honor Rancho,OCS (Other combustion source),Tier1/2/3,7.0,1036.9,0.5,0.596,0.0,VALENCIA,91355,25205 WEST RYE CANYON ROAD,LOS ANGELES COUNTY,34.43993,-118.57646,,"C,W-UNSTG",Petroleum and Natural Gas Systems
788,1005063,110001185422.0,Southern California Gas Company - Honor Rancho,VALENCIA,CA,486210,2019,"C,W",Petroleum and Natural Gas Systems,GP-3_Honor Rancho,OCS (Other combustion source),Tier1/2/3,6.5,388.5,0.25,0.298,0.0,VALENCIA,91355,25205 WEST RYE CANYON ROAD,LOS ANGELES COUNTY,34.43993,-118.57646,,"C,W-UNSTG",Petroleum and Natural Gas Systems
789,1005063,110001185422.0,Southern California Gas Company - Honor Rancho,VALENCIA,CA,486210,2019,"C,W",Petroleum and Natural Gas Systems,GP-4_Honor Rancho,OCS (Other combustion source),Tier1/2/3,0.1,25.0,0.0,0.0,0.0,VALENCIA,91355,25205 WEST RYE CANYON ROAD,LOS ANGELES COUNTY,34.43993,-118.57646,,"C,W-UNSTG",Petroleum and Natural Gas Systems
790,1003395,110000781716.0,SPADRA LANDFILL,WALNUT,CA,562212,2019,"C,HH",Waste,Boiler -Decommissioned,"OB (Boiler, other)",Tier1/2/3,120.0,0.0,0.0,0.0,0.0,WALNUT,91789,4125 WEST VALLEY BOULEVARD,LOS ANGELES COUNTY,34.038555,-117.8237,,"C,HH",Waste
791,1012095,,SRI International Cogeneration Project,Menlo Park,CA,221112,2019,C,Power Plants,SRI Generating Unit,"SCCT (CT (Turbine, simple cycle combustion))",Tier1/2/3,54.0,25017.2,11.75,14.006,0.0,Menlo Park,94025,"333 Ravenswood Avenue, Bldg U",,37.457419,-122.176154,,C,Power Plants
792,1012095,,SRI International Cogeneration Project,Menlo Park,CA,221112,2019,C,Power Plants,SRI Nebraska Boiler,"OB (Boiler, other)",Tier1/2/3,45.0,299.2,0.25,0.298,0.0,Menlo Park,94025,"333 Ravenswood Avenue, Bldg U",,37.457419,-122.176154,,C,Power Plants
793,1007461,110001187885.0,STANISLAUS FOOD PRODUCTS COMPANY,MODESTO,CA,311421,2019,C,Other,GP-BOILERS,OCS (Other combustion source),Tier1/2/3,160.0,53664.2,25.25,30.098,0.0,MODESTO,95354,1202 D STREET,STANISLAUS COUNTY,37.63617,-120.99151,,C,Other
794,1000102,110043815672.0,Sunrise Power Company,FELLOWS,CA,221112,2019,D,Power Plants,CTG1,Electricity Generator,"Tier4, Alt-P75 or P75",,420655.5,195.0,235.42,0.0,FELLOWS,93224,12857 SUNRISE ROAD,Kern,35.2097,-119.585,,D,Power Plants
