,pool_id,Latitude,Longitude,WellDepth,nwells,offshore,setback_any,gas2co2,oil2co2,totalco2,abandoned
632,Mount Poso:Main:,35.605806349999995,-118.97057344999999,,2,0,0,0.0,137.92650918635172,137.92650918635172,False
633,Mount Poso:Main:Olcese,35.57370377,-118.95826720000001,,1,0,0,9.10318176,570.2099737532808,579.3131555132808,False
634,Mount Poso:Main:Pyramid Hill,35.586999115,-118.9676383,4385.5,80,0,0,3250.163430500682,140605.1298604855,143855.29329098618,False
635,Mount Poso:Main:Pyramid Hill-Vedder,35.593757999999994,-118.9684035,2068.5,1052,0,0,12139.10182298383,7440018.021068534,7452157.122891517,False
636,Mount Poso:Main:Vedder,35.611043,-118.973799,2267.5,41,0,0,2403.8655796276,97508.4704804724,99912.3360601,False
637,Mount Poso:West:Vedder,35.575616,-118.99664399999999,,49,0,0,20557.092058750844,75563.30196772964,96120.39402648048,False
638,"Mountain View:Arvin, West,:Cattani",35.206374,-118.846249,,9,0,4,22893.773871859197,34984.18698230971,57877.96085416891,False
639,"Mountain View:Arvin, West,:Chanac-Cattani",35.2238845,-118.846902,,8,0,4,3211.9666521983995,4137.204724409448,7349.171376607848,False
640,"Mountain View:Arvin, West,:Frick",35.225493,-118.869825,,1,0,1,16284.560474707197,19576.443569553805,35861.004044261004,False
641,"Mountain View:Arvin, West,:Houchin, Main",35.2034755,-118.85111,,4,0,0,4158.63686736,5420.275590551181,9578.912457911181,False
642,"Mountain View:Arvin, West,:Houchin, Northwest & Brite",35.225269,-118.86164099999999,8494.0,17,0,15,48017.76658704,57481.82414698162,105499.59073402162,False
643,"Mountain View:Arvin, West,:Richards",35.219244,-118.84268999999999,,13,0,11,20042.2932173568,27770.47244094488,47812.76565830168,False
644,"Mountain View:Arvin, West,:Stenderup",35.217063,-118.868145,,3,0,2,18810.936164620798,27819.422572178475,46630.35873679927,False
645,Mountain View:Arvin:pool,35.217405,-118.829945,,33,0,22,15213.7835482176,29055.010605485564,44268.794153703166,False
646,Mountain View:Digiorgio:Schist,35.25345,-118.849024,,1,0,0,0.0,1493.8320209973754,1493.8320209973754,False
647,Mountain View:Main:Kern River-Chanac,35.2685275,-118.87661750000001,,4,0,0,50512.8880195776,0.0,50512.8880195776,False
648,Mountain View:Main:npool,35.293336,-118.900645,5573.5,235,0,168,90649.2099348869,442480.11498086056,533129.3249157474,False
649,Mountain View:Vaccaro:Chanac (ABD),35.193387,-118.829825,,2,0,0,86.9050418688,3241.797900262467,3328.702942131267,True
650,Mountain View:Vaccaro:Upper Miocene,35.181109500000005,-118.8364515,,8,0,1,5074.9024554432,28653.74015748031,33728.64261292351,False
651,Newgate:Elsmere:pool,34.350935965000005,-118.50351135,,2,0,0,0.0,222.04724409448818,222.04724409448818,False
652,Newgate:Pico Canyon (ABD):pool,34.37025835,-118.62875670000001,,15,0,0,4097.888301081599,5478.018372703413,9575.906673785012,True
653,Newgate:Townsite (ABD):pool,34.36576664,-118.5116946,,1,0,0,0.0,915.3543307086615,915.3543307086615,True
654,Newgate:Towsley Canyon (ABD):pool,34.353023,-118.5830395,,9,0,0,0.0,207.87401574803152,207.87401574803152,True
655,Newgate:Tunnel:pool,34.35005968,-118.50850225,,12,0,1,7.282545407999998,5699.475065616797,5706.757611024797,False
656,Newgate:Whitney Canyon:pool,34.37028769,-118.49315445,,16,0,11,0.0,13858.727034120737,13858.727034120737,False
657,Newgate:pool,33.93154583,-118.0349851,,1,0,0,3265.8574882176,4541.207349081365,7807.064837298964,False
658,Newhall-Potrero::3,34.40509528,-118.65012109999999,,1,0,0,5297.3235297792,5669.750656167979,10967.074185947178,False
659,Newhall-Potrero::37623,34.40079943,-118.643247,,59,0,3,1398630.5370238654,241828.9310424212,1640459.4680662865,False
660,Newhall-Potrero::5th (ABD),34.39852267,-118.63980349999999,,1,0,0,3525.662295647999,19.553805774278214,3545.2161014222775,True
661,Newhall-Potrero::5th/6th,34.396746140000005,-118.63357339999999,,38,0,0,1894714.0732328778,119963.03200957998,2014677.1052424577,False
662,Newhall-Potrero::7th,34.40566985,-118.6378369,,13,0,0,640627.9807449024,116143.43832020996,756771.4190651124,False
663,Newhall-Potrero::9th (ABD),34.40328896,-118.6473221,,1,0,0,0.0,17.322834645669293,17.322834645669293,True
664,Newhall-Potrero::Pico Sands (ABD),34.40022508,-118.6382669,,1,0,0,766.5485920703999,0.0,766.5485920703999,True
665,Newhall-Potrero::npool,34.399225765,-118.63479605,,4,0,0,234440.91469598914,24683.6474839895,259124.56217997865,False
666,"Newport, West:Offshore-Div D-E:pool",33.62579918,-117.94610975,,12,1,12,1637.2421572535684,3381.5491017060363,5018.791258959604,False
667,"Newport, West:Onshore:A",33.63737091,-117.94700075,1080.0,126,0,5,430.7625608831999,240321.41684895018,240752.17940983336,False
668,"Newport, West:Onshore:B",33.63574921,-117.9463686,3329.0,204,0,22,1906.4490120576002,600510.3018372699,602416.7508493275,False
669,"Newport, West:Onshore:Bolsa (ABD)",33.636686299999994,-117.94327779999999,,1,0,0,0.0,50.32808398950131,50.32808398950131,True
670,"Newport, West:Onshore:C",33.62809435,-117.9453903,2641.0,29,0,5,11349.847018367998,60745.40682414697,72095.25384251497,False
671,"Newport, West:Onshore:D (ABD)",33.656473999999996,-117.964491,,9,0,0,0.4855030272,22917.65091863517,22918.13642166237,True
672,Newport:pool,33.622029784999995,-117.9338186,,6,0,3,89733.4611295104,351.90288713910763,90085.3640166495,False
673,Oak Canyon::1-A,34.474883885,-118.70194105000002,,4,0,0,547.8901661952001,738.9763779527559,1286.8665441479561,False
674,Oak Canyon::3-ABCD,34.47295403,-118.6937929,,13,0,0,88433.61641673915,128206.30495839895,216639.9213751381,False
675,Oak Canyon::4-AB and 5-A,34.472180815,-118.69246950000002,,4,0,0,33491.5767010944,73353.60892388452,106845.18562497891,False
676,"Oak Canyon::6-AB, 7, and 8-AB",34.47358946,-118.6890578,,3,0,0,55952.8280635968,42679.26509186351,98632.09315546032,False
677,Oak Park::Sespe,34.30085974,-118.8232881,3713.0,19,0,8,23670.51190189697,72993.68488867454,96664.19679057151,False
678,Oakdale Gas::Lathrop,37.727500275,-120.86479545,4947.5,2,0,2,263850.868283328,0.0,263850.868283328,False
679,Oakley Gas (ABD)::Third Massive,37.982932,-121.690904,,3,0,0,309414.2956921152,419.2257217847769,309833.52141389996,True
680,"Oakley, South, Gas::Third Massive",37.94974912,-121.69104399999999,,13,0,0,4271171.614034688,5470.472440944882,4276642.086475633,False
681,Oakridge::Miocene,34.36673591,-118.75723700000002,5104.0,35,0,0,122254.96583147947,316240.8431318964,438495.80896337586,False
682,Oat Mountain::Pliocene (ABD),34.31785164,-118.57874540000002,,1,0,0,16659.60721007768,41363.28459776903,58022.89180784671,True
683,Oat Mountain::Sesnon-Eocene,34.32850325,-118.60105630000001,,9,0,0,74921.5967980386,135797.20626469815,210718.80306273676,False
684,Oil Creek::Butano,37.240192500000006,-122.1650255,,8,0,6,1047.4727811839998,7587.59842519685,8635.07120638085,False
685,Ojai:Lion Mountain:Eocene,34.43308696,-119.2337996,,3,0,3,7168.4392137715495,9425.581243569553,16594.020457341103,False
686,Ojai:Lion Mountain:Lower Sespe,34.434476515,-119.23627475,,6,0,6,34451.869641265985,9214.156847751314,43666.0264890173,False
687,Ojai:North Sulphur Mountain:Miocene,34.425498695,-119.14074295,6291.0,78,0,60,1847766.1397841794,464836.81102362194,2312602.9508078014,False
688,Ojai:Silverthread:Miocene,34.43339405,-119.10491609999998,5900.0,105,0,83,2397440.9235902894,866773.3585812661,3264214.282171556,False
689,Ojai:Silverthread:Pliocene,34.439508785,-119.0986646,,2,0,1,14997.067134451197,4093.9632545931754,19091.030389044372,False
690,Ojai:Sisar Creek:Miocene,34.44148464,-119.12738020000002,,7,0,5,1511.735050944,7608.147215761154,9119.882266705154,False
691,Ojai:Sisar Creek:Saugus,34.43771568,-119.12982825,,24,0,23,5398.031328802871,36344.39354764829,41742.42487645116,False
692,Ojai:Sisar Creek:Saugus-Miocene,34.43431721,-119.1331155,,17,0,11,3779.944506143999,19743.19826786089,23523.14277400489,False
693,Ojai:Sulphur Crest:Miocene,34.41755648,-119.15065759999999,5511.0,13,0,11,795564.7845121555,165064.79642139107,960629.5809335465,False
694,Ojai:Sulphur Mountain:Miocene,34.414813205,-119.1852044,,10,0,0,649.2389231232,10542.611545931757,11191.850469054956,False
695,Ojai:Weldon Canyon:npool,34.3704576,-119.28091510000002,,2,0,0,22679.727724742395,12725.459317585302,35405.1870423277,False
696,Old Wilmington (ABD):Fault Block 90 Offshore:pool,33.740119,-118.1399655,2957.0,34,1,0,193485.67134201867,646447.465333202,839933.1366752207,True
697,Old Wilmington (ABD):Fault Block 98 Offshore:pool,33.74259955,-118.16282254999999,6506.0,4,1,0,18815.123628230398,61527.8871391076,80343.010767338,True
698,Old Wilmington (ABD):Fault Block I Onshore:pool,33.78242705,-118.258668,3550.0,251,0,13,36786.4429670341,391302.4742171915,428088.91718422563,True
699,Old Wilmington (ABD):Fault Block II Onshore:pool,33.77245924,-118.2419376,,27,0,3,10840.786877629433,85138.39895833335,95979.18583596278,True
700,Old Wilmington (ABD):Fault Block III Offshore:pool,33.76233292,-118.22133640000001,,1,1,0,177.5654861870948,631.2757070209974,808.8411932080921,True
701,Old Wilmington (ABD):Fault Block III Onshore:pool,33.777684074999996,-118.2323719,,6,0,0,1381.6809275327996,15502.427821522308,16884.108749055107,True
702,Old Wilmington (ABD):Fault Block IV Offshore:pool,33.76263809,-118.2210617,,9,1,0,1105.167585910258,6268.7498694225715,7373.917455332829,True
703,Old Wilmington (ABD):Fault Block IV Onshore:pool,33.76561445,-118.22089485000001,,56,0,0,25111.677768294838,206809.2263532808,231920.90412157564,True
704,Old Wilmington (ABD):Fault Block V Offshore:pool,33.754821774999996,-118.204464,,14,1,0,2672.6810921361084,10303.49092473753,12976.17201687364,True
705,Old Wilmington (ABD):Fault Block V Onshore:pool,33.765889085,-118.21112685,,2,0,0,18.024299884799998,695.8661417322835,713.8904416170835,True
706,Old Wilmington (ABD):Fault Block VI Offshore:pool,33.752652000000005,-118.180833,4714.5,9,1,2,17800.85371590102,65637.61748182413,83438.47119772514,True
707,Old Wilmington (ABD):Fault Block VII Offshore:pool,33.752243,-118.16026799999999,5108.0,3,1,0,11599.513740566461,34167.12435433071,45766.638094897164,True
708,Old Wilmington (ABD):Fault Block VIII Offshore:pool,33.741771,-118.16218500000001,3454.0,9,1,0,36925.930708169115,155974.43503195536,192900.3657401245,True
709,Olive::,33.84557724,-117.86560060000001,,1,0,0,0.0,72.04724409448819,72.04724409448819,False
710,Olive:pool,33.84557608,-117.8650728,,7,0,5,6934.8038647680005,108104.85564304462,115039.65950781261,False
711,Orcutt:Careaga:Monterey,34.795231720000004,-120.37692125000001,5300.0,2,0,0,4899.1503595968,3465.1574803149606,8364.30783991176,False
712,Orcutt:Careaga:Pt Sal,34.7883588,-120.4019453,9822.0,1,0,1,1606.7115806399995,740.2887139107611,2347.0002945507604,False
713,Orcutt:Main:,34.82379913,-120.4094315,,3,0,0,151.05212933759998,2723.228346456693,2874.280475794293,False
714,Orcutt:Main:Careaga,34.83106173,-120.4048472,88.0,3,0,0,0.0,276.11548556430444,276.11548556430444,False
715,Orcutt:Main:Diatomite,34.82583882,-120.40519650000002,1042.0,148,0,0,63392.919203923186,214599.2125984252,277992.13180234836,False
716,Orcutt:Main:Monterey Deep,34.849149,-120.40659350000001,,2,0,2,18966.175757568,15581.485902230968,34547.66165979896,False
717,Orcutt:Main:SX,34.826347575,-120.40457559999999,2847.0,24,0,0,33724.127238908404,27622.419864461946,61346.54710337035,False
718,Orcutt:Main:npool,34.82837535,-120.40652695,3695.0,248,0,5,1322615.3020777344,2152400.3500087913,3475015.6520865257,False
719,Ord Bend Gas:pool,39.67092938,-122.0465598,,9,0,0,786622.4429845249,0.0,786622.4429845249,False
720,Orland Gas:pool,39.775328755000004,-122.13808599999999,,6,0,1,74052.3809176128,0.0,74052.3809176128,False
721,Oxnard::,34.20240784,-119.1142426,,5,0,0,7.282545408,130.57742782152232,137.85997322952232,False
722,Oxnard::Livingston and E-D,34.20793228,-119.12335414999998,,20,0,3,8812.911637612799,36062.59842519685,44875.51006280965,False
723,Oxnard::McInnes,34.1916909,-119.1469963,7752.0,61,0,12,73519.14888888874,107003.62467191606,180522.77356080478,False
724,Oxnard::Miocene Tar,34.19692592,-119.12144950000001,,9,0,1,98.25367512960001,7875.787401574802,7974.041076704402,False
725,Oxnard::Monterey-Topanga,34.19112702,-119.1566377,,1,0,0,2749.8891460608,3199.015748031496,5948.904894092297,False
726,Oxnard::Pliocene Tar,34.197471414999995,-119.11858430000001,2300.0,56,0,29,15.293345356799998,141607.1522309711,141622.4455763279,False
727,Oxnard::Topanga,34.187748095,-119.14642964999999,6598.0,4,0,2,28518.0836904576,12187.795275590552,40705.87896604815,False
728,Pacoima (ABD)::Modelo,34.26196396,-118.44277040000001,,1,0,0,31699.2815883072,14929.658792650918,46628.94038095812,True
729,Pacoima (ABD)::Modelo Gas Zone,34.262003195,-118.44270525,,6,0,0,593698.4691933312,37424.475065616796,631122.944258948,True
730,Paloma:Main:Gas Zone,35.186217,-119.2163805,7056.5,22,0,0,525814.5862999297,25.721784776902886,525840.3080847065,False
731,Paloma:Main:Lower Stevens,35.1671775,-119.16111849999999,12300.0,26,0,2,490799.1498797339,167088.35647155115,657887.506351285,False
732,Paloma:Main:Paloma,35.181105,-119.16291100000001,,61,0,0,184396.29518206077,36280.052493438314,220676.3476754991,False
733,Paloma:Symons:Paloma,35.158015,-119.11791000000001,,1,0,0,624.5996444927999,270.40682414698165,895.0064686397816,False
734,Paris Valley:Main:Ansberry,36.04415473,-120.97290364999999,,12,0,3,0.0,3996.391076115486,3996.391076115486,False
735,Peace Valley Gas (ABD)::Kione,39.288069,-121.839224,,1,0,0,13814.9279510976,0.0,13814.9279510976,True
736,Perkins Lake Gas (ABD)::Princeton Canyon Fill,39.593290194999994,-121.9708842,,2,0,0,86681.16428538239,0.0,86681.16428538239,True
737,Petaluma (ABD)::Gas Zone,38.255776000000004,-122.55941499999999,,5,0,0,7275.4449262272,0.0,7275.4449262272,True
738,Petrolia:pool,40.374050200000006,-124.29153149999999,,1,0,0,0.0,52.55905511811024,52.55905511811024,False
739,Pierce Road Gas::Forbes,39.053025,-121.7062558,5270.0,13,0,3,636424.1920960129,564.8950131233596,636989.0871091363,False
740,Pierce Road Gas::Guinda,39.053313415,-121.7040933,,2,0,0,65927.00225439359,0.0,65927.00225439359,False
741,Pioneer::Miocene,34.997191,-119.251663,,3,0,0,5514.343382937599,5948.293963254593,11462.637346192192,False
742,Piru (ABD):pool,34.445003650000004,-118.79604935,,18,0,0,3.641272703999999,2785.170603674541,2788.811876378541,True
743,Piru Creek (ABD):pool,34.4358416,-118.7584423,5210.0,3,0,0,13.715460518399999,593.503937007874,607.2193975262741,True
744,Placerita::,34.384256365,-118.49478529999999,,4,0,1,50.0068118016,2236.154855643045,2286.161667444645,False
745,Placerita::Lower Kraft,34.38402251,-118.49403045,1636.0,154,0,27,440.1691820351999,203305.542236063,203745.7114180982,False
746,Placerita::Upper Kraft,34.380844249999996,-118.5021542,,6,0,1,0.0,4737.926509186352,4737.926509186352,False
747,Placerita::npool,34.384039200000004,-118.49622839999999,2244.0,365,0,265,3279.9370760063994,1606834.0743228449,1610114.0113988512,False
748,Playa Del Ray:Venice:pool,33.967125,-118.455081,,9,0,3,49800.47960635048,74652.8128156168,124453.29242196727,False
749,Playa Del Rey:Del Rey Hills:pool,33.9638425,-118.43775679999999,7097.0,48,0,32,4886146.068400117,110441.74729947634,4996587.815699593,False
750,Playa Del Rey:Venice:,33.96389771,-118.4388733,,1,0,0,0.4248151488,500.98425196850394,501.40906711730395,False
751,Pleasant Creek Gas::Peters,38.552907,-122.00480870000001,,7,0,0,1476807.65972784,75099.21259842519,1551906.872326265,False
752,Pleasant Creek Gas::Rominger (ABD),38.566526,-121.98748,,1,0,0,149.8383717696,0.0,149.8383717696,True
753,Pleasant Valley::Gatchell,36.166126895,-120.2474711,9032.0,6,0,0,4104.2605283136,8077.493438320211,12181.75396663381,False
754,Pleasant Valley::Temblor,36.16493139,-120.25110505,8067.5,2,0,0,669.0838593599999,1358.8582677165355,2027.9421270765354,False
755,Pleito:Creek:,35.00324631,-119.08499909999999,,3,0,0,3.8840242176,5014.632545931758,5018.516570149358,False
756,Pleito:Creek:Kern River-Chanac,35.008536,-119.07030400000001,,1,0,0,37654.27965630719,58826.1154855643,96480.3951418715,False
757,Pleito:Creek:npool,34.997082,-119.08911499999999,13180.0,33,0,0,49862.09418667522,158001.18150458665,207863.27569126186,False
758,Pleito:Ranch:,35.004053119999995,-119.07545089999999,,6,0,0,2889.081498481776,10077.262992125985,12966.34449060776,False
759,Pleito:Ranch:pool,35.006071999999996,-119.075176,13550.0,37,0,0,363096.88871860865,693135.4374265149,1056232.3261451237,False
760,Point Conception (ABD):Offshore:Gaviota-Sacate,34.4519155,-120.471452,,2,0,0,5308.1259721343995,3839.763779527559,9147.889751661958,True
761,Point Conception (ABD):Onshore:Gaviota-Sacate,34.451912500000006,-120.4719365,,2,0,0,3306.3969909888,6683.333333333334,9989.730324322134,True
762,Poppy Ridge Gas (ABD):pool,38.39895,-121.42736399999998,,3,0,0,9379.311606719999,0.0,9379.311606719999,True
763,Poso Creek:Enas:pool,35.5615275,-119.0793165,2143.0,58,0,33,4618.13372743271,73168.89693307086,77787.03066050357,False
764,Poso Creek:McVan:,35.57688141,-119.0421143,,15,0,0,134.6057142912,2865.813648293963,3000.419362585163,False
765,Poso Creek:McVan:pool,35.580446,-119.041304,1407.5,387,0,1,8880.060300760488,1382171.948590688,1391052.0088914484,False
766,Poso Creek:Premier:,35.52851104999999,-119.08353425000001,,4,0,0,195.414968448,2534.1863517060365,2729.6013201540363,False
767,Poso Creek:Premier:Etchegoin-Chanac,35.534486,-119.0822396,2640.0,213,0,15,71335.21330937817,585459.1477748704,656794.3610842485,False
768,Poso Creek:Premier:npool,35.52135199999999,-119.082358,2700.0,936,0,246,247117.2399085774,1908538.2709272953,2155655.510835873,False
769,Potrero (ABD):East:pool,33.954421999999994,-118.332191,9335.0,15,0,0,101536.03972074241,46158.66141732283,147694.70113806525,True
770,Potrero (ABD):Inglewood City:pool,33.97011849,-118.3599728,,11,0,0,50872.94920212479,28347.244094488193,79220.19329661298,True
771,Prado-Corona:Goedhart:npool,33.887316,-117.6137749,,8,0,0,29493.459272102395,4175.1968503937005,33668.6561224961,False
772,Prado-Corona:Sardco (ABD):npool,33.909267,-117.63636299999999,,13,0,0,9344.5981402752,19115.879265091862,28460.477405367063,True
773,Princeton Gas:Main:Kione,39.380088,-122.032058,2727.0,11,0,10,2157287.0033907644,262686.22047244094,2419973.2238632054,False
774,Princeton Gas:Townlot (ABD):Kione,39.404462,-122.0127035,,6,0,0,95887.63681441921,0.0,95887.63681441921,True
775,Putah Sink Gas::Starkey,38.49111477,-121.63989479999998,,3,0,0,243921.15108040316,0.0,243921.15108040316,False
776,Putah Sink Gas::Winters,38.494679340000005,-121.63782044999999,,18,0,0,2218874.336836531,0.0,2218874.336836531,False
777,Pyramid Hills:Dagany:Canoas,35.79075066,-120.025876,4670.0,1,0,0,1858.5055881215999,85.56430446194226,1944.0698925835422,False
778,Pyramid Hills:Dagany:KR,35.79565556,-120.02808130000001,873.0,65,0,0,170.229498912,52483.20209973756,52653.43159864956,False
779,Pyramid Hills:Norris:Eocene,35.8116949,-120.04173415,4658.5,16,0,3,45735.62397510204,19962.2182624672,65697.84223756925,False
780,Pyramid Hills:Norris:KR,35.81114423,-120.0418358,900.0,19,0,2,25.913724076799994,5407.414698162729,5433.328422239529,False
781,Pyramid Hills:Norris:Miocene,35.80886377,-120.04218440000001,875.0,3,0,0,1211.1479892287998,1819.4225721784776,3030.5705614072776,False
782,Pyramid Hills:Orchard Ranch (ABD):Canoas,35.804914685,-120.0535955,4060.0,8,0,0,6241.3234782912,3728.3464566929124,9969.669934984113,True
783,Pyramid Hills:West Slope:KR,35.846653215,-120.05897725,1096.0,90,0,0,2459.072832768001,97142.63708750332,99601.70992027131,False
784,Quinado Canyon (ABD)::Gamboa-Kelly,36.104376,-121.13125,,1,0,0,0.0,109.7769028871391,109.7769028871391,True
785,Railroad Gap::Amnicola (ABD),35.323109,-119.603926,,24,0,0,0.0,70104.33070866141,70104.33070866141,True
786,Railroad Gap::Antelope Shale,35.317014,-119.595546,7205.0,39,0,0,940311.9987538352,75763.84650080053,1016075.8452546358,False
787,Railroad Gap::Antelope Shale/Carneros,35.3147095,-119.58897199999998,,2,0,0,110029.16335528674,4166.187897165354,114195.35125245209,False
788,Railroad Gap::Carneros,35.319987,-119.596001,8703.0,10,0,0,176925.92260376658,12607.077237073494,189532.9998408401,False
789,Railroad Gap::Gas Zone,35.311589,-119.59136099999999,,4,0,0,97910.0365512101,9037.491282020997,106947.5278332311,False
790,Railroad Gap::Olig,35.319469,-119.591227,11809.0,1,0,0,1325.5977247924181,1669.7789516404198,2995.376676432838,False
791,Railroad Gap::Phacoides,35.323534,-119.6040715,,4,0,0,61618.0415122368,11068.307086614172,72686.34859885098,False
792,Railroad Gap::npool,35.317223999999996,-119.59324600000001,5425.0,2,0,0,21115.532570291325,900.0765673753281,22015.60913766665,False
793,Raisin City::Eocene,36.62601,-120.07801299999998,6770.0,5,0,4,6117.0953912064,9877.75590551181,15994.85129671821,False
794,Raisin City::Miocene Tar,36.62755075,-120.080382,5250.0,51,0,26,30777.6147790464,91348.09711286091,122125.71189190731,False
795,Raisin City::Zilch,36.62576955,-120.0740486,5300.0,61,0,35,143548.8764109436,95414.54913622048,238963.42554716408,False
796,"Ramona, North:pool",34.442318215,-118.7052211,,2,0,2,81.5645085696,1081.8241469816273,1163.3886555512274,False
797,Ramona:pool,34.432688815,-118.70956129999999,4592.5,112,0,19,388601.4351603163,235993.22009320217,624594.6552535185,False
798,Rancho Capay Gas:pool,39.76328899,-122.081825,,19,0,6,732249.2597078016,3018.372703412074,735267.6324112137,False
799,Refugio Cove Gas (ABD):pool,34.464549,-120.061342,,1,0,0,179.15061703679999,0.0,179.15061703679999,True
800,Rice Creek Gas:pool,39.85176287,-122.14088385,5885.0,96,0,46,2579204.730812314,2094.4881889763774,2581299.2190012904,False
801,"Rice Creek, East, Gas::Forbes",39.83451677,-122.0946444,,19,0,7,1019589.9175167552,1007.6771653543306,1020597.5946821095,False
802,"Rice Creek, East, Gas::Forbes-Upper",39.82316696,-122.1090013,,1,0,1,10883.035857715198,0.0,10883.035857715198,False
803,"Rice Creek, East, Gas::npool",39.847012140000004,-122.08926310000001,,4,0,1,232343.84589379196,241.01049868766404,232584.85639247962,False
804,Richfield:pool,33.874,-117.8354988,2378.0,307,0,144,202527.8503929299,2271321.154656529,2473849.0050494587,False
805,Rincon Creek (ABD)::Sespe,34.38780827,-119.4609104,,1,0,0,8402.4188281152,2411.679790026247,10814.098618141446,True
806,Rincon:Offshore:Miley,34.347526065,-119.44554455000002,5758.0,2,1,0,201.05894113920002,623.6876640419947,824.7466051811947,False
807,Rincon:Offshore:Subthrust Repetto,34.347528955,-119.42186905,,2,1,1,2212.376607072,2267.45406824147,4479.830675313469,False
808,Rincon:Offshore:npool,34.34980669,-119.4343517,4365.0,85,1,1,197950.96234400422,337435.39111458656,535386.3534585908,False
809,Rincon:Onshore:Deep,34.33581007,-119.37601035,,2,0,0,28006.896775707,32814.55124015748,60821.44801586448,False
810,Rincon:Onshore:Miley,34.32965987,-119.3492435,,5,0,0,93227.83956490894,86715.43799018372,179943.27755509265,False
811,Rincon:Onshore:Padre,34.330761265,-119.3553312,8090.0,4,0,0,19822.92182300361,22356.344675065615,42179.26649806922,False
812,Rincon:Onshore:Padre/Oak Grove,34.330243200000005,-119.3565825,7998.0,19,0,0,57482.03903893843,90017.37661620734,147499.41565514577,False
813,Rincon:Onshore:S,34.34300189,-119.3929037,,1,0,0,861.1003066175999,907.1522309711286,1768.2525375887285,False
814,Rincon:Onshore:Wood-First Rincon,34.34213582,-119.38954209999999,,1,0,0,28056.31531186546,22639.47651509186,50695.79182695732,False
815,Rincon:Onshore:Wood/1-3 Rincon,34.325351500000004,-119.35480940000001,15100.0,25,0,1,680872.9476895874,456188.4002381233,1137061.3479277107,False
816,Rincon:Onshore:npool,34.34165977,-119.39356409999998,14400.0,215,0,44,1243338.0868956526,1040962.6833407077,2284300.7702363604,False
817,Rindge Tract Gas::Mokelumne River,38.01334604,-121.4058869,,5,0,0,184531.4470872576,0.0,184531.4470872576,False
818,Rio Bravo::,35.458969115,-119.27248,,2,0,0,6.2508514752,283.7259842519685,289.9768357271685,False
819,Rio Bravo::Gas Zone,35.456233,-119.27066,,10,0,10,67384.05752689918,1114.3700787401576,68498.42760563934,False
820,Rio Bravo::Helbling,35.46626,-119.282082,,1,0,1,1931.3917300799997,248.4251968503937,2179.8169269303935,False
821,Rio Bravo::Olcese,35.459072000000006,-119.277748,11465.5,24,0,22,142912.38577466927,177540.55532808398,320452.9411027533,False
822,Rio Bravo::Rio Bravo-Main Vedder-Osborn,35.455400999999995,-119.2761625,10000.0,38,0,27,232240.76633070956,188772.23022309708,421012.99655380665,False
823,Rio Bravo::Round Mountain,35.460772,-119.27578899999999,,1,0,1,1969.8490499496593,4306.9591666666665,6276.808216616326,False
824,Rio Jesus Gas (ABD):pool,38.752402000000004,-121.632181,,5,0,0,228753.0048167424,0.0,228753.0048167424,True
825,Rio Viejo::Stevens,35.081590999999996,-119.10771799999999,,17,0,3,135796.19104892982,533736.7920840551,669532.983132985,False
826,Rio Vista Gas::Capay,38.116830824999994,-121.6667824,,2,0,2,32140.421776396797,21.653543307086615,32162.075319703883,False
827,Rio Vista Gas::Hamilton,38.119067145,-121.68442470000001,6870.0,2,0,0,3538.7708773823997,0.0,3538.7708773823997,False
828,Rio Vista Gas::Markley,38.168265535,-121.7006187,,2,0,0,9257.753786284798,0.0,9257.753786284798,False
829,Rio Vista Gas::Martinez,38.127188000000004,-121.730626,,1,0,0,18044.691011942396,221.52230971128608,18266.213321653682,False
830,Rio Vista Gas::Nortonville,38.134138,-121.637805,,3,0,0,22128.317661600002,3.3464566929133857,22131.664118292916,False
831,Rio Vista Gas::Sidney,38.148007,-121.695926,,1,0,0,70469.91476778241,0.0,70469.91476778241,False
832,Rio Vista Gas::West Emigh,38.125178000000005,-121.6958291,,3,0,0,63396.1356614784,0.0,63396.1356614784,False
833,Rio Vista Gas::Winters,38.14321031,-121.67994979999999,11563.5,3,0,1,217959.6227054146,2082.6771653543306,220042.29987076894,False
834,Rio Vista Gas::npool,38.13665238,-121.68356229999999,10064.0,285,0,107,23138586.492231112,30000.2624671916,23168586.754698303,False
835,River Break Gas:Main:Oil Zone (ABD),37.99578045,-121.69857049999999,,2,0,0,3138.5950072128,902.49343832021,4041.0884455330097,True
836,River Break Gas:Main:npool,37.993542,-121.720215,,17,0,0,316180.63000644476,341.33858267716533,316521.96858912194,False
837,River Break Gas:South:Hamilton,37.953603,-121.73206499999999,,5,0,0,243216.62550005762,224.67191601049868,243441.29741606812,False
838,River Island Gas::Domengine-Capay,38.185517739999995,-121.59275110000002,,6,0,2,250834.6534998528,0.0,250834.6534998528,False
839,River Island Gas::Markley-Nortonville,38.17252426,-121.5655124,,37,0,1,624259.3675586109,0.32808398950131235,624259.6956426003,False
840,River Island Gas::Mokelumne River,38.190216875000004,-121.5635585,7150.0,36,0,7,1452418.2330928128,27.49343832020997,1452445.726531133,False
841,River Island Gas::Nortonville,38.201993200000004,-121.535338,,3,0,1,40259.4889002624,0.0,40259.4889002624,False
842,River Island Gas::Starkey,38.2120032,-121.5311669,,2,0,2,81818.8514679744,0.0,81818.8514679744,False
